GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),0-30mph Time(s),1/4 mile time(s),1/8 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Android device Battery Level(%),Average trip speed(whilst stopped or moving)(mph),Barometric pressure (from vehicle)(psi),Commanded Equivalence Ratio(lambda),Distance travelled since codes cleared(miles),Distance travelled with MIL/CEL lit(miles),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel trim Bank 1 Sensor 2(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(mph),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Bank 1 Sensor 1 Wide Range Equivalence Ratio(λ),O2 Bank 1 Sensor 2 Voltage(V),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(miles),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Voltage (Control Module)(V),Voltage (OBD Adapter)(V)
Wed Oct 08 13:44:05 GMT+05:30 2025,08-Oct-2025 13:44:05.731,73.90646385,18.55688296,4.210000038146973,3.7900924682617188,484.89276123046875,181.39999389648438,0.64725852,0.59820569,9.46361351,-0.0323965,-,-,-,-,14.50980377,-0.03,0.06,0.06,0.86000001,18.8235302,9.4117651,14.4810791,14.5583725,34,11.58381047,13.63354737,0.98510742,40721.56106772,3.10685596,87,-,20,13.72549057,714.5,0.39514276,1.61734867,26.95581055,99.54473114,8.59375,2.34375,-,0.29269835,3.79009247,484.89276123,181.3999939,18.55688286,73.90646362,63,1.95359062,-,32,3.48090571,17.48039818,11.19320774,8.93380356,49.37965775,31.61923218,-0.04296875,0.99036551,0.13500001,2.35294127,499,9.41750187,9.32056788,15.29411793,11,-,11.19320774,8.93380356,31.61923218,1.41609075,350.07699585,345.6499939,4.42700005,-10.1526413,12.56000042,12.39999962
Wed Oct 08 13:44:06 GMT+05:30 2025,08-Oct-2025 13:44:06.728,73.90646104,18.55685436,3.109999895095825,3.7900924682617188,485.0123291015625,181.1999969482422,0.47497529,-0.62811595,10.46441174,0.06846333,-,-,-,-,14.50980377,0.07,0.05,-0.06,0.97000003,18.8235302,9.4117651,14.4810791,14.5583725,34,11.58381047,13.63354737,0.98510742,40721.56106772,3.10685596,87,-,20,13.72549057,714.5,0.39514276,1.61734867,26.95581055,99.54473114,9.375,2.34375,-,0.29269835,3.79009247,485.0123291,181.19999695,18.55685425,73.90646362,65,1.95359062,-,32,3.48090571,17.48039818,11.19320774,8.93380356,49.37965775,31.61923218,-0.04296875,0.99036551,0.155,2.35294127,499,6.95687133,9.32056788,14.50980377,10.5,-,11.19320774,8.93380356,31.61923218,1.41609075,351.06500244,346.63800049,4.42700005,-10.1526413,12.46000004,12.39999962
Wed Oct 08 13:44:07 GMT+05:30 2025,08-Oct-2025 13:44:07.728,73.90645819,18.55684568,1.1100000143051147,3.7900924682617188,484.8096923828125,181.5,1.05702937,1.22512519,9.81535816,0.01278937,-,-,-,-,16.47058868,0,0.09,0.08,0.88,18.8235302,9.4117651,14.62104511,14.5583725,34,11.58381047,13.63354737,0.99462891,40721.56106772,3.10685596,87,-,20,13.72549057,714.5,0.39514276,1.61734867,26.95581055,99.54473114,9.375,2.34375,-,0.29269835,3.79009247,484.80969238,181.5,18.55684662,73.90645599,66,1.95359062,-,32,3.48090571,17.48039818,11.19320774,8.93380356,49.37965775,31.61923218,-0.04296875,0.99036551,0.155,3.92156863,499,2.48299932,9.32056788,14.50980377,10.5,-,11.19320774,8.93380356,31.61923218,1.41609075,352.05499268,347.62799072,4.42700005,-10.1526413,12.46000004,12.60000038
Wed Oct 08 13:44:08 GMT+05:30 2025,08-Oct-2025 13:44:08.727,73.90645612,18.55684291,0.20999999344348907,3.7900924682617188,484.9063720703125,181.6999969482422,1.25324082,1.50508547,9.77228737,0.01470375,-,-,-,-,16.47058868,0.01,0.12,0.15000001,0.88999999,18.8235302,9.4117651,14.62104511,14.5583725,34,11.58381047,13.63354737,0.99462891,40721.56106772,3.10685596,87,-,20,32.15686417,714.5,0.39733166,1.62501216,27.08353615,99.54219818,9.375,2.34375,-,0.29431975,3.79009247,484.90637207,181.69999695,18.5568428,73.90645599,69,1.95359062,-,32,6.67173595,9.32033634,11.17602634,8.94753838,26.32863426,31.57069397,-0.04296875,0.99036551,0.155,3.92156863,502,0.46975661,9.32056788,14.50980377,10.5,-,11.17602634,8.94753838,31.57069397,1.41609075,353.06900024,348.64199829,4.42700005,-6.96181154,12.46000004,12.60000038
Wed Oct 08 13:44:09 GMT+05:30 2025,08-Oct-2025 13:44:09.728,73.90645149,18.55684242,0.0,3.7900924682617188,484.89581298828125,0.0,1.16231358,1.35912323,9.72921658,0.00711882,-,-,-,-,16.47058868,-0.01,0.12,0.16,0.86000001,18.8235302,9.4117651,14.62104511,14.5583725,34,11.49986952,13.63354737,0.99462891,40721.56106772,3.10685596,87,-,42.74509811,32.15686417,788.5,0.39733166,1.62501216,27.08353615,99.54219818,9.375,-0.78125,-,0.29431975,3.79009247,484.89581299,0,18.5568428,73.90644836,70,0.46975661,-,33,6.67173595,9.32033634,11.17602634,8.94753838,26.32863426,31.57069397,-0.04296875,0.99036551,0.155,3.92156863,502,0,0,16.47058868,0,-,11.17602634,8.94753838,31.57069397,1.41609075,354.07199097,348.71600342,5.35599995,-6.96181154,12.46000004,12.60000038
Wed Oct 08 13:44:10 GMT+05:30 2025,08-Oct-2025 13:44:10.728,73.90645001,18.55684308,0.0,3.7900924682617188,485.05029296875,0.0,1.21256292,1.47637153,9.6071825,-0.00275981,-,-,-,-,16.47058868,0.01,0.12,0.17,0.88,18.8235302,9.4117651,14.62104511,14.5583725,34,11.49986952,13.63354737,0.99462891,40721.56106772,3.10685596,87,-,42.74509811,32.15686417,788.5,0.39733166,1.62501216,27.08353615,99.54219818,9.375,-0.78125,-,0.29431975,3.79009247,485.05029297,0,18.5568428,73.90644836,70,0.46975661,-,33,6.67173595,9.32033634,11.17602634,8.94753838,26.32863426,31.57069397,-0.04296875,0.99036551,0.175,3.92156863,502,0,0,16.47058868,0,-,11.17602634,8.94753838,31.57069397,1.41609075,355.06698608,348.71600342,6.35099983,-6.96181154,14.18000031,14.10000038
Wed Oct 08 13:44:11 GMT+05:30 2025,08-Oct-2025 13:44:11.728,73.90644952,18.55684341,0.0,3.7900924682617188,485.1448974609375,0.0,1.28674042,1.73300183,9.58325481,0.00009704,-,-,-,-,16.07843208,0.01,0.13,0.18000001,0.88,18.8235302,9.4117651,14.42724609,14.52967834,34,11.49986952,13.63354737,0.98144531,40721.56106772,3.10685596,87,-,42.74509811,28.62745094,788.5,0.39733166,1.62501216,27.08353615,99.54219818,9.375,-0.78125,-,0.29431975,3.79009247,485.14489746,0,18.5568428,73.90644836,72,0.46975661,-,33,6.67173595,9.32033634,11.17602634,8.94753838,26.32863426,31.57069397,-0.05078125,0.98841351,0.175,3.92156863,502,0,0,16.47058868,0,-,11.17602634,8.94753838,31.57069397,1.41609075,356.06500244,348.71600342,7.34899998,-6.96181154,14.18000031,14.10000038
Wed Oct 08 13:44:12 GMT+05:30 2025,08-Oct-2025 13:44:12.728,73.90644899,18.55684423,0.0,3.7900924682617188,485.3941650390625,0.0,1.22213411,1.61336064,9.58564758,-0.00258684,-,-,-,-,16.07843208,0,0.13,0.18000001,0.86000001,18.8235302,9.4117651,14.42724609,14.52967834,34,11.41713744,13.63354737,0.98144531,40721.56106772,3.10685596,87,-,42.74509811,28.62745094,795,0.39942139,1.51844406,25.30740166,99.53977966,9.375,-0.78125,-,0.29586771,3.79009247,485.39416504,0,18.55684471,73.90644836,72,0,-,33,5.65647178,0,11.1711874,8.95141315,0,31.55702782,-0.05078125,0.98841351,0.175,3.92156863,506,0,0,16.47058868,0,-,11.1711874,8.95141315,31.55702782,1.41609075,357.06201172,348.71600342,8.34599972,-7.97707558,14.18000031,14.10000038
Wed Oct 08 13:44:13 GMT+05:30 2025,08-Oct-2025 13:44:13.730,73.90644861,18.55684419,0.0,3.7900924682617188,485.41204833984375,0.0,1.20059872,1.6181463,9.91346455,0.02994704,-,-,-,-,16.07843208,-0.01,0.13,0.18000001,0.85000002,18.8235302,9.4117651,14.42724609,14.52967834,34,11.41713744,13.63354737,0.98144531,40721.56106772,3.10685596,87,-,37.25490189,28.62745094,795,0.39942139,1.51844406,25.30740166,99.53977966,9.375,0,-,0.29586771,3.79009247,485.41204834,0,18.55684471,73.90644836,72,0,-,33,5.65647178,0,11.1711874,8.95141315,0,31.55702782,-0.05078125,0.98841351,0.185,3.92156863,506,0,0,16.47058868,13.5,-,11.1711874,8.95141315,31.55702782,1.41609075,358.06201172,348.71600342,9.34599972,-7.97707558,14.19999981,14.10000038
Wed Oct 08 13:44:14 GMT+05:30 2025,08-Oct-2025 13:44:14.726,73.90644755,18.55684468,0.0,3.7900924682617188,485.4698486328125,0.0,1.31545424,1.85982144,9.34397221,-0.02086914,-,-,-,-,16.07843208,-0.01,0.13,0.18000001,0.85000002,18.8235302,9.4117651,14.44877911,14.36109924,34,11.41713744,13.63354737,0.98291016,40721.56106772,3.10685596,87,-,37.25490189,28.62745094,795,0.39942139,1.51844406,25.30740166,99.53977966,9.375,0,-,0.29586771,3.79009247,485.46984863,0,18.55684471,73.90644836,72,0,-,33,5.65647178,0,11.1711874,8.95141315,0,31.55702782,-0.0859375,0.97694552,0.185,3.92156863,506,0,0,16.47058868,13.5,-,11.1711874,8.95141315,31.55702782,1.41609075,359.05999756,348.71600342,10.34399986,-7.97707558,14.19999981,14.10000038
Wed Oct 08 13:44:15 GMT+05:30 2025,08-Oct-2025 13:44:15.728,73.90644626,18.55684462,0.0,3.7900924682617188,485.642822265625,0.0,1.31545424,1.86939263,9.40857887,-0.01428163,-,-,-,-,16.07843208,0.01,0.12,0.16,0.88999999,18.8235302,9.4117651,14.44877911,14.36109924,34,11.41713744,13.63354737,0.98291016,40721.56106772,3.10685596,87,-,37.25490189,28.62745094,795,0.39942139,1.51844406,25.30740166,99.53977966,9.375,0,-,0.29586771,3.79009247,485.64282227,0,18.55684471,73.90644836,73,0,-,33,5.65647178,0,11.1711874,8.95141315,0,31.55702782,-0.0859375,0.97694552,0.185,3.92156863,510,0,0,16.47058868,13.5,-,11.1711874,8.95141315,31.55702782,1.41609075,360.06698608,348.71600342,11.35099983,-7.97707558,14.19999981,14.10000038
Wed Oct 08 13:44:16 GMT+05:30 2025,08-Oct-2025 13:44:16.728,73.90644487,18.55684429,0.0,3.7900924682617188,485.7044677734375,0.0,1.33698964,1.84067881,9.48993492,-0.00647897,-,-,-,-,16.07843208,0.01,0.12,0.15000001,0.88999999,18.8235302,9.4117651,14.44877911,14.36109924,34,11.33558579,13.63354737,0.98291016,40721.56106772,3.10685596,87,-,38.03921509,28.62745094,793,0.40149912,1.54893279,25.81554604,99.5373764,9.375,-0.78125,-,0.29740673,3.79009247,485.70446777,0,18.55684471,73.90644836,73,0,-,33,5.65647178,0,11.16639519,8.95525551,0,31.54348946,-0.0859375,0.97694552,0.185,3.92156863,510,0,0,16.47058868,-1.5,-,11.16639519,8.95525551,31.54348946,1.41609075,361.05700684,348.71600342,12.3409996,-7.97707558,14.19999981,14.10000038
Wed Oct 08 13:44:17 GMT+05:30 2025,08-Oct-2025 13:44:17.729,73.90644369,18.55684384,0.0,3.7900924682617188,485.8138427734375,0.0,1.18384898,1.47158587,9.70768166,0.00686276,-,-,-,-,16.07843208,0.01,0.11,0.16,0.88999999,18.8235302,9.4117651,14.44877911,14.36109924,34,11.33558579,13.63354737,0.98291016,40721.56106772,3.10685596,87,-,38.03921509,28.62745094,793,0.40149912,1.54893279,25.81554604,99.5373764,9.375,-0.78125,-,0.29740673,3.79009247,485.81384277,0,18.55684471,73.90644073,73,0,-,33,5.65647178,0,11.16639519,8.95525551,0,31.54348946,-0.0859375,0.97694552,0.19499999,3.92156863,510,0,0,16.07843208,-1.5,-,11.16639519,8.95525551,31.54348946,1.41609075,362.07199097,348.71600342,13.35599995,-7.97707558,14.22000027,14.10000038
Wed Oct 08 13:44:18 GMT+05:30 2025,08-Oct-2025 13:44:18.728,73.9064432,18.55684357,0.0,3.7900924682617188,485.8634033203125,0.0,1.16709924,1.67078841,9.68853855,0.00797164,-,-,-,-,15.68627453,0,0.11,0.17,0.88,18.8235302,9.4117651,14.49184608,14.47946358,34,11.33558579,13.63354737,0.98583984,40721.56106772,3.10685596,87,-,38.03921509,28.62745094,793,0.40149912,1.54893279,25.81554604,99.5373764,9.375,-0.78125,-,0.29740673,3.79009247,485.86340332,0,18.5568428,73.90644073,71,0,-,33,5.65647178,0,11.16639519,8.95525551,0,31.54348946,-0.0625,0.98499751,0.19499999,3.52941179,510,0,0,16.07843208,-1.5,-,11.16639519,8.95525551,31.54348946,1.41609075,363.06399536,348.71600342,14.34799957,-7.97707558,14.22000027,14.10000038
Wed Oct 08 13:44:19 GMT+05:30 2025,08-Oct-2025 13:44:19.728,73.90644251,18.55684323,0.0,3.7900924682617188,485.9373779296875,0.0,1.62173557,2.79840612,9.22911739,-0.00437534,-,-,-,-,15.68627453,0.01,0.16,0.25999999,0.86000001,18.8235302,9.4117651,14.49184608,14.47946358,34,11.33558579,13.63354737,0.98583984,40721.56106772,3.10685596,87,-,38.03921509,26.66666603,1058,0.4057309,3.14339685,52.3899498,99.53247833,9.375,-0.78125,-,0.3005414,3.79009247,485.93737793,0,18.5568428,73.90644073,68,0,-,33,11.60301904,0,11.1616478,8.95906448,0,31.53007889,-0.0625,0.98499751,0.19499999,3.52941179,513,0,0,16.07843208,-1.5,-,11.1616478,8.95906448,31.53007889,1.41609075,364.06500244,348.71600342,15.34899998,-2.03052831,14.22000027,14.10000038
Wed Oct 08 13:44:20 GMT+05:30 2025,08-Oct-2025 13:44:20.732,73.90644212,18.55683524,0.9300000071525574,3.7900924682617188,485.7215576171875,182.1999969482422,1.87597299,2.66680074,9.39661407,0.01262522,-,-,-,-,15.68627453,0.02,0.22,0.37,0.81999999,18.8235302,9.4117651,14.49184608,14.47946358,34,11.25959852,13.63354737,0.98583984,40721.56106772,3.10685596,87,-,73.33333588,26.66666603,1058,0.4057309,3.14339685,52.3899498,99.53247833,9.375,-0.78125,-,0.3005414,3.79009247,485.72155762,182.19999695,18.55683517,73.90644073,68,0.62137119,-,33,11.60301904,0,11.1616478,8.95906448,0,31.53007889,-0.0625,0.98499751,0.19499999,3.52941179,513,2.08035078,0.62137119,17.64705849,27.5,-,11.1616478,8.95906448,31.53007889,1.41609075,365.06799316,349.71899414,15.34899998,-2.03052831,14.23999977,14.10000038
Wed Oct 08 13:44:21 GMT+05:30 2025,08-Oct-2025 13:44:21.727,73.90644159,18.5568182,1.940000057220459,3.7900924682617188,485.74560546875,182.39999389648438,0.97328061,0.3487539,9.80100155,0.00336444,-,-,-,-,15.68627453,0.01,0.11,0.03,0.89999998,18.8235302,9.4117651,14.69999981,14.46152878,34,11.25959852,13.63354737,1,40721.56106772,3.10685596,87,-,73.33333588,26.66666603,1058,0.4057309,3.14339685,52.3899498,99.53247833,9.375,-0.78125,-,0.3005414,3.79009247,485.74560547,182.3999939,18.55681801,73.90644073,68,0.62137119,-,33,11.60301904,0,11.1616478,8.95906448,0,31.53007889,-0.06640625,0.98377752,0.64499998,3.52941179,513,4.33965653,0.62137119,17.64705849,27.5,-,11.1616478,8.95906448,31.53007889,1.41609075,366.07800293,350.72900391,15.34899998,-2.03052831,14.23999977,14.10000038
Wed Oct 08 13:44:22 GMT+05:30 2025,08-Oct-2025 13:44:22.728,73.90644148,18.55680632,0.9800000190734863,3.7900924682617188,486.165283203125,181.89999389648438,1.10488582,1.11505532,9.71725273,0.0021255,-,-,-,-,16.47058868,0,0.12,0.11,0.88999999,18.8235302,9.4117651,14.69999981,14.46152878,34,11.25959852,13.63354737,1,40721.56106772,3.10685596,87,-,73.33333588,29.80392075,1058,0.4057309,3.14339685,52.3899498,99.53247833,9.375,-0.78125,-,0.3005414,3.79009247,486.1652832,181.8999939,18.55680656,73.90644073,69,0.62137119,-,33,11.60301904,0,11.1616478,8.95906448,0,31.53007889,-0.06640625,0.98377752,0.64499998,4.31372547,513,2.19219749,0.62137119,17.64705849,27.5,-,11.1616478,8.95906448,31.53007889,1.41609075,367.07598877,351.72698975,15.34899998,-2.03052831,14.23999977,14.10000038
Wed Oct 08 13:44:23 GMT+05:30 2025,08-Oct-2025 13:44:23.729,73.90644214,18.55680092,0.33000001311302185,3.7900924682617188,486.5531005859375,181.8000030517578,1.35852504,1.68753815,9.51386261,-0.00662285,-,-,-,-,16.47058868,0,0.13,0.17,0.86000001,18.8235302,9.4117651,14.69999981,14.46152878,34,11.18468146,13.63354737,1,40721.56106772,3.10685596,87,-,37.25490189,29.80392075,863,0.40850285,2.04703164,34.11719513,99.52926636,9.375,-0.78125,-,0.30259469,3.79009247,486.55310059,181.80000305,18.55680084,73.90644073,68,1.5708263,-,33,5.65647178,0.49655917,11.06726646,9.03546715,1.40270948,31.26346397,-0.06640625,0.98377752,0.64499998,4.31372547,517,0.73818895,0.62137119,17.64705849,27.5,-,11.06726646,9.03546715,31.26346397,1.41671267,368.07199097,352.72299194,15.34899998,-7.97707558,14.23999977,14.10000038
Wed Oct 08 13:44:24 GMT+05:30 2025,08-Oct-2025 13:44:24.728,73.90644282,18.5567976,0.17000000178813934,3.7900924682617188,486.59735107421875,181.6999969482422,1.6073786,2.2474587,9.53300571,0.01049876,-,-,-,-,16.47058868,0.01,0.17,0.22,0.87,18.8235302,9.4117651,14.69999981,14.46152878,34,11.18468146,13.63354737,1,40721.56106772,3.10685596,87,-,37.25490189,29.80392075,863,0.40850285,2.04703164,34.11719513,99.52926636,9.375,-0.78125,-,0.30259469,3.79009247,486.59735107,181.69999695,18.55679703,73.90644073,70,1.5708263,-,33,5.65647178,0.49655917,11.06726646,9.03546715,1.40270948,31.26346397,-0.06640625,0.98377752,0.67000002,4.31372547,517,0.38027916,0.62137119,14.90196037,-10.5,-,11.06726646,9.03546715,31.26346397,1.41671267,369.05899048,353.70999146,15.34899998,-7.97707558,14.34000015,14.10000038
Wed Oct 08 13:44:25 GMT+05:30 2025,08-Oct-2025 13:44:25.729,73.90644474,18.55679176,0.5400000214576721,3.7900924682617188,486.81689453125,181.60000610351562,1.9070797,2.72662139,9.22672367,-0.00142908,-,-,-,-,18.43137169,0,0.19,0.25999999,0.85000002,18.8235302,9.4117651,14.69999981,13.9808979,34,11.18468146,13.63354737,1,40721.56106772,3.10685596,87,-,37.25490189,29.80392075,863,0.40850285,2.04703164,34.11719513,99.52926636,9.375,-0.78125,-,0.30259469,3.79009247,486.81689453,181.6000061,18.55679131,73.90644836,69,1.5708263,-,33,5.65647178,0.49655917,11.06726646,9.03546715,1.40270948,31.26346397,-0.18359375,0.95108151,0.67000002,5.88235283,517,1.2079456,0.62137119,14.90196037,-10.5,-,11.06726646,9.03546715,31.26346397,1.41671267,370.0710144,354.72198486,15.34899998,-7.97707558,14.34000015,14.30000019
Wed Oct 08 13:44:26 GMT+05:30 2025,08-Oct-2025 13:44:26.726,73.90644559,18.55677832,1.409999966621399,3.7900924682617188,487.0889892578125,182.5,1.66002071,2.49870515,9.32243729,-0.00297266,-,-,-,-,18.43137169,0,0.18000001,0.27000001,0.85000002,29.01960754,14.90196037,14.69999981,13.9808979,34,11.18468146,13.63354737,1,40721.56106772,3.10685596,87,-,37.25490189,28.23529434,863,0.40850285,2.04703164,34.11719513,99.52926636,9.375,-0.78125,-,0.30259469,3.79009247,487.08898926,182.5,18.55677795,73.90644836,69,1.5708263,-,33,5.65647178,0.49655917,11.06726646,9.03546715,1.40270948,31.26346397,-0.18359375,0.95108151,0.67000002,5.88235283,520,3.15408001,0.62137119,14.90196037,-10.5,-,11.06726646,9.03546715,31.26346397,1.42661833,371.07000732,355.7210083,15.34899998,-7.97707558,14.34000015,14.30000019
Wed Oct 08 13:44:27 GMT+05:30 2025,08-Oct-2025 13:44:27.727,73.90644495,18.55675885,2.0,3.7900924682617188,487.4835205078125,182.5,1.26281214,1.01455677,9.87996483,0.01931739,-,-,-,-,18.43137169,0.02,0.14,0.12,0.89999998,29.01960754,14.90196037,14.69999981,13.9808979,34,11.13688349,13.63354737,1,40721.56106772,3.10685596,87,-,20.3921566,28.23529434,1595,0.41098744,1.81571674,30.26194572,99.52639008,9.375,-7.8125,-,0.30443513,3.79009247,487.48352051,182.5,18.55675888,73.90644836,70,1.19551834,-,33,5.94654726,0.57906407,10.97526455,9.11120796,1.63577425,31.00357246,-0.18359375,0.95108151,0.67000002,5.88235283,520,4.47387246,4.34959834,14.90196037,1.5,-,10.97526455,9.11120796,31.00357246,1.42661833,372.06799316,356.71899414,15.34899998,-7.68700027,14.34000015,14.30000019
Wed Oct 08 13:44:28 GMT+05:30 2025,08-Oct-2025 13:44:28.727,73.90644473,18.55674244,1.5499999523162842,3.7900924682617188,487.9161376953125,182.10000610351562,1.21256292,1.7138592,9.8321085,0.02358603,-,-,-,-,18.43137169,-0.01,0.14,0.16,0.86000001,29.01960754,14.90196037,14.69999981,13.9808979,34,11.13688349,13.63354737,1,40721.56106772,3.10685596,87,-,20.3921566,28.23529434,1595,0.41098744,1.81571674,30.26194572,99.52639008,9.375,-7.8125,-,0.30443513,3.79009247,487.9161377,182.1000061,18.55674171,73.90644836,70,1.19551834,-,33,5.94654726,0.57906407,10.97526455,9.11120796,1.63577425,31.00357246,-0.18359375,0.95108151,0.67500001,5.88235283,520,3.46725091,4.34959834,15.29411793,1.5,-,10.97526455,9.11120796,31.00357246,1.42661833,373.06698608,357.71798706,15.34899998,-7.68700027,14.38000011,14.30000019
Wed Oct 08 13:44:29 GMT+05:30 2025,08-Oct-2025 13:44:29.728,73.90644317,18.55673097,1.2000000476837158,3.7900924682617188,487.85919189453125,182.1999969482422,1.22691977,1.7138592,9.51864815,-0.00745714,-,-,-,-,15.29411793,0,0.12,0.18000001,0.87,18.8235302,9.4117651,25.20461464,13.90198803,34,11.13688349,13.63354737,1.71459961,40721.56106772,3.10685596,87,-,20.3921566,25.09803963,1595,0.41098744,1.81571674,30.26194572,99.52639008,9.375,-7.8125,-,0.30443513,3.79009247,487.85919189,182.19999695,18.55673027,73.90644073,71,1.19551834,-,33,5.94654726,0.57906407,10.97526455,9.11120796,1.63577425,31.00357246,-0.20703125,0.94571352,0.67500001,4.31372547,520,2.68432366,4.34959834,15.29411793,1.5,-,10.97526455,9.11120796,31.00357246,1.42661833,374.06201172,358.7130127,15.34899998,-7.68700027,14.38000011,14.30000019
Wed Oct 08 13:44:30 GMT+05:30 2025,08-Oct-2025 13:44:30.727,73.90644128,18.55672047,1.2000000476837158,3.7900924682617188,487.46026611328125,181.89999389648438,1.25563371,1.66360998,9.71485996,0.01157546,-,-,-,-,15.29411793,0,0.11,0.17,0.87,18.8235302,9.4117651,25.20461464,13.90198803,34,11.07680478,13.63354737,1.71459961,40721.56106772,3.10685596,87,-,20.3921566,25.09803963,864,0.41476458,2.79866672,46.64444733,99.52201843,9.375,-7.8125,-,0.30723301,3.79009247,487.46026611,181.8999939,18.55672073,73.90644073,72,0.19883881,-,33,4.93128309,2.64472008,10.90282536,9.17174435,7.47096062,30.79894066,-0.20703125,0.94571352,0.67500001,4.31372547,524,2.68432366,2.48548477,15.29411793,1.5,-,10.90282536,9.17174435,30.79894066,1.43002541,375.0710144,359.72198486,15.34899998,-8.70226383,14.38000011,14.30000019
Wed Oct 08 13:44:31 GMT+05:30 2025,08-Oct-2025 13:44:31.730,73.90644078,18.55671024,1.1299999952316284,3.7900924682617188,487.5706787109375,181.5,1.13838542,1.68035972,9.33440113,-0.02750856,-,-,-,-,15.29411793,0.02,0.13,0.18000001,0.88999999,18.8235302,9.4117651,25.20461464,13.90198803,34,11.07680478,13.63354737,1.71459961,40721.56106772,3.10685596,87,-,32.15686417,25.09803963,864,0.41476458,2.79866672,46.64444733,99.52201843,9.375,0,-,0.30723301,3.79009247,487.57067871,181.5,18.55670929,73.90644073,72,0.19883881,-,33,4.93128309,2.64472008,10.90282536,9.17174435,7.47096062,30.79894066,-0.20703125,0.94571352,0.80500001,4.31372547,524,2.52773791,2.48548477,17.25490189,6.5,-,10.90282536,9.17174435,30.79894066,1.43002541,376.06900024,360.72000122,15.34899998,-8.70226383,14.15999985,14.30000019
Wed Oct 08 13:44:32 GMT+05:30 2025,08-Oct-2025 13:44:32.733,73.90644106,18.55669931,1.159999966621399,3.7900924682617188,487.71649169921875,181.3000030517578,1.29152608,1.79521513,9.69811058,0.01271093,-,-,-,-,15.29411793,-0.01,0.14,0.20999999,0.83999997,18.8235302,9.4117651,14.74306679,14.35751247,34,11.07680478,13.63354737,1.00292969,40721.56106772,3.10685596,87,-,32.15686417,25.09803963,864,0.41476458,2.79866672,46.64444733,99.52201843,9.375,0,-,0.30723301,3.79009247,487.7164917,181.30000305,18.55669975,73.90644073,72,0.19883881,-,33,4.93128309,2.64472008,10.90282536,9.17174435,7.47096062,30.79894066,-0.08984375,0.9767015,0.80500001,4.31372547,524,2.59484587,2.48548477,17.25490189,6.5,-,10.90282536,9.17174435,30.79894066,1.43002541,377.06900024,361.72000122,15.34899998,-8.70226383,14.15999985,14.10000038
Wed Oct 08 13:44:33 GMT+05:30 2025,08-Oct-2025 13:44:33.729,73.90644039,18.5566892,1.1299999952316284,3.7900924682617188,487.6412353515625,181.1999969482422,1.51645136,1.71146643,9.01316452,-0.0533815,-,-,-,-,18.43137169,-0.05,0.15000001,0.17,0.81,19.6078434,9.4117651,14.74306679,14.35751247,34,11.07680478,13.63354737,1.00292969,40721.56106772,3.10685596,87,-,32.15686417,27.05882263,864,0.41476458,2.79866672,46.64444733,99.52201843,9.375,0,-,0.30723301,3.79009247,487.64123535,181.19999695,18.55668831,73.90644073,72,0.19883881,-,33,4.93128309,2.64472008,10.90282536,9.17174435,7.47096062,30.79894066,-0.08984375,0.9767015,0.80500001,6.27450991,524,2.52773791,2.48548477,17.25490189,6.5,-,10.90282536,9.17174435,30.79894066,1.43002541,378.07501221,362.72601318,15.34899998,-8.70226383,14.15999985,14.10000038
